# File written from OrientationAnalysis Version 6.5.163.1998a502a
# DateTime: ?? 9? 6 11:14:22 2022
# X_STEP: 0.504000
# Y_STEP: 0.503000
# Z_STEP: 0.000000
#
# X_MIN: 0.000000
# Y_MIN: 0.000000
# Z_MIN: 0.000000
#
# X_MAX: 99.792000
# Y_MAX: 100.600006
# Z_MAX: 0.000000
#
# X_DIM: 198
# Y_DIM: 200
# Z_DIM: 0
#
# Phase_1: 
# Symmetry_1: 62
# Features_1: 62
#
# Num_Features: 62 
#
# phi1 PHI phi2 x y z FeatureId PhaseId Symmetry
2.601080 1.826720 3.700730 17.892000 70.671509 0.000000 54 1 62
2.601280 1.826700 3.700700 18.396002 70.671509 0.000000 54 1 62
2.601330 1.826800 3.700740 18.900002 70.671509 0.000000 54 1 62
2.601290 1.826910 3.700910 19.404001 70.671509 0.000000 54 1 62
2.601460 1.826890 3.700910 19.908001 70.671509 0.000000 54 1 62
2.601720 1.826730 3.700790 20.412001 70.671509 0.000000 54 1 62
2.601730 1.826580 3.700580 20.916000 70.671509 0.000000 54 1 62
2.602310 1.826740 3.699960 21.420002 70.671509 0.000000 54 1 62
2.602970 1.827020 3.699280 21.924002 70.671509 0.000000 54 1 62
2.603330 1.827340 3.698580 22.428001 70.671509 0.000000 54 1 62
2.604040 1.827760 3.697850 22.932001 70.671509 0.000000 54 1 62
2.604360 1.827880 3.697760 23.436001 70.671509 0.000000 54 1 62
2.604670 1.828680 3.697620 23.940001 70.671509 0.000000 54 1 62
2.604440 1.829400 3.698190 24.444002 70.671509 0.000000 54 1 62
2.604180 1.829710 3.698750 24.948002 70.671509 0.000000 54 1 62
2.603730 1.829980 3.700350 25.452002 70.671509 0.000000 54 1 62
2.603440 1.830220 3.702050 25.956001 70.671509 0.000000 54 1 62
2.680070 1.400320 3.550440 26.460001 70.671509 0.000000 59 1 62
2.680720 1.398930 3.553150 26.964001 70.671509 0.000000 59 1 62
2.681810 1.398240 3.555030 27.468000 70.671509 0.000000 59 1 62
2.681920 1.397620 3.556980 27.972002 70.671509 0.000000 59 1 62
2.681880 1.396930 3.558610 28.476002 70.671509 0.000000 59 1 62
2.681590 1.396550 3.559470 28.980001 70.671509 0.000000 59 1 62
2.681990 1.395830 3.559580 29.484001 70.671509 0.000000 59 1 62
2.682340 1.395620 3.558710 29.988001 70.671509 0.000000 59 1 62
2.682620 1.395720 3.558210 30.492001 70.671509 0.000000 59 1 62
2.682650 1.396070 3.557170 30.996002 70.671509 0.000000 59 1 62
2.682420 1.396460 3.555390 31.500002 70.671509 0.000000 59 1 62
2.682740 1.396990 3.554070 32.004002 70.671509 0.000000 59 1 62
2.682980 1.397740 3.552020 32.507999 70.671509 0.000000 59 1 62
2.683040 1.398010 3.551540 33.012001 70.671509 0.000000 59 1 62
2.682910 1.398740 3.551730 33.515999 70.671509 0.000000 59 1 62
2.682390 1.399350 3.552750 34.020000 70.671509 0.000000 59 1 62
2.682030 1.399700 3.553400 34.523998 70.671509 0.000000 59 1 62
2.681580 1.400120 3.552400 35.028000 70.671509 0.000000 59 1 62
2.681430 1.400440 3.550520 35.531998 70.671509 0.000000 59 1 62
2.681260 1.400750 3.548410 36.035999 70.671509 0.000000 59 1 62
2.680960 1.401010 3.545290 36.540001 70.671509 0.000000 59 1 62
2.681010 1.401130 3.543740 37.043999 70.671509 0.000000 59 1 62
2.680890 1.401050 3.541980 37.548000 70.671509 0.000000 59 1 62
2.681300 1.401050 3.541530 38.051998 70.671509 0.000000 59 1 62
2.681590 1.401020 3.541600 38.556000 70.671509 0.000000 59 1 62
2.681650 1.400950 3.542920 39.060001 70.671509 0.000000 59 1 62
2.681490 1.401210 3.544520 39.563999 70.671509 0.000000 59 1 62
2.681190 1.401250 3.545320 40.068001 70.671509 0.000000 59 1 62
2.680940 1.400780 3.546400 40.571999 70.671509 0.000000 59 1 62
2.680680 1.400430 3.546810 41.076000 70.671509 0.000000 59 1 62
2.680780 1.400230 3.547130 41.579998 70.671509 0.000000 59 1 62
2.680870 1.400380 3.547000 42.084000 70.671509 0.000000 59 1 62
2.681000 1.400330 3.546840 42.588001 70.671509 0.000000 59 1 62
2.681000 1.400070 3.546720 43.091999 70.671509 0.000000 59 1 62
2.681030 1.399830 3.547120 43.596001 70.671509 0.000000 59 1 62
2.681290 1.399820 3.547550 44.099998 70.671509 0.000000 59 1 62
2.681350 1.400230 3.548580 44.604000 70.671509 0.000000 59 1 62
2.681300 1.400590 3.549390 45.107998 70.671509 0.000000 59 1 62
2.681490 1.400930 3.549420 45.612000 70.671509 0.000000 59 1 62
2.681770 1.401000 3.549320 46.116001 70.671509 0.000000 59 1 62
2.681820 1.400980 3.549230 46.619999 70.671509 0.000000 59 1 62
2.681640 1.401250 3.549400 47.124001 70.671509 0.000000 59 1 62
2.681440 1.401650 3.549410 47.627998 70.671509 0.000000 59 1 62
2.681630 1.401970 3.549100 48.132000 70.671509 0.000000 59 1 62
2.681490 1.402000 3.548540 48.636002 70.671509 0.000000 59 1 62
2.680920 1.401560 3.548090 49.139999 70.671509 0.000000 59 1 62
3.045130 1.212180 3.614280 49.644001 70.671509 0.000000 9 1 62
3.045450 1.212680 3.613190 50.147999 70.671509 0.000000 9 1 62
3.045800 1.212610 3.611820 50.652000 70.671509 0.000000 9 1 62
3.044160 1.213280 3.605930 51.155998 70.671509 0.000000 9 1 62
3.041600 1.213310 3.596310 51.660000 70.671509 0.000000 9 1 62
3.039810 1.213440 3.590390 52.164001 70.671509 0.000000 9 1 62
3.036720 1.213690 3.582520 52.667999 70.671509 0.000000 9 1 62
3.034240 1.214660 3.578450 53.172001 70.671509 0.000000 9 1 62
3.032710 1.215210 3.578170 53.675999 70.671509 0.000000 9 1 62
3.029780 1.216410 3.578910 54.180000 70.671509 0.000000 9 1 62
3.028100 1.217660 3.580410 54.683998 70.671509 0.000000 9 1 62
3.025310 1.218010 3.581320 55.188000 70.671509 0.000000 9 1 62
3.023290 1.218330 3.582300 55.692001 70.671509 0.000000 9 1 62
3.022880 1.217930 3.582490 56.195999 70.671509 0.000000 9 1 62
3.022800 1.216840 3.583370 56.700001 70.671509 0.000000 9 1 62
3.024200 1.215600 3.586080 57.203999 70.671509 0.000000 9 1 62
3.024840 1.214850 3.588930 57.708000 70.671509 0.000000 9 1 62
3.026240 1.213560 3.595660 58.211998 70.671509 0.000000 9 1 62
3.025670 1.212090 3.600110 58.716000 70.671509 0.000000 9 1 62
3.024520 1.210740 3.603320 59.220001 70.671509 0.000000 9 1 62
3.021070 1.208640 3.605560 59.723999 70.671509 0.000000 9 1 62
3.018840 1.207890 3.605650 60.228001 70.671509 0.000000 9 1 62
3.016550 1.206050 3.606610 60.731998 70.671509 0.000000 9 1 62
3.014600 1.204850 3.605410 61.236000 70.671509 0.000000 9 1 62
3.014140 1.204570 3.605080 61.740002 70.671509 0.000000 9 1 62
3.013330 1.204970 3.604230 62.243999 70.671509 0.000000 9 1 62
3.012970 1.205900 3.601610 62.748001 70.671509 0.000000 9 1 62
3.015750 1.206940 3.582690 63.251999 70.671509 0.000000 9 1 62
3.015020 1.205640 3.580310 63.756001 70.671509 0.000000 9 1 62
3.014680 1.205180 3.579960 64.260002 70.671509 0.000000 9 1 62
3.013910 1.203010 3.577500 64.764000 70.671509 0.000000 9 1 62
3.012840 1.200310 3.576440 65.267998 70.671509 0.000000 9 1 62
3.012380 1.198930 3.576070 65.772003 70.671509 0.000000 9 1 62
3.012240 1.195860 3.573570 66.276001 70.671509 0.000000 9 1 62
2.803310 2.811050 3.351810 66.779999 70.671509 0.000000 32 1 62
2.816240 2.814830 3.374170 67.283997 70.671509 0.000000 32 1 62
2.828650 2.819120 3.388330 67.788002 70.671509 0.000000 32 1 62
2.837050 2.822020 3.396220 68.292000 70.671509 0.000000 32 1 62
2.858170 2.827070 3.421650 68.795998 70.671509 0.000000 32 1 62
2.877310 2.830370 3.443220 69.300003 70.671509 0.000000 32 1 62
2.886510 2.831690 3.453530 69.804001 70.671509 0.000000 32 1 62
2.899440 2.831810 3.469300 70.307999 70.671509 0.000000 32 1 62
2.909370 2.831630 3.480180 70.811996 70.671509 0.000000 32 1 62
2.911900 2.830670 3.483950 71.316002 70.671509 0.000000 32 1 62
2.916470 2.828160 3.488380 71.820000 70.671509 0.000000 32 1 62
2.916470 2.828160 3.488380 72.323997 70.671509 0.000000 32 1 62
1.994060 1.717640 3.686570 72.828003 70.671509 0.000000 38 1 62
1.994360 1.717570 3.687340 73.332001 70.671509 0.000000 38 1 62
1.994810 1.717500 3.687930 73.835999 70.671509 0.000000 38 1 62
1.995910 1.717350 3.688920 74.339996 70.671509 0.000000 38 1 62
1.997260 1.717220 3.689060 74.844002 70.671509 0.000000 38 1 62
1.997610 1.717320 3.689320 75.348000 70.671509 0.000000 38 1 62
1.998120 1.717050 3.690010 75.851997 70.671509 0.000000 38 1 62
1.998310 1.716880 3.690250 76.356003 70.671509 0.000000 38 1 62
1.998640 1.716610 3.690800 76.860001 70.671509 0.000000 38 1 62
1.998630 1.716710 3.691740 77.363998 70.671509 0.000000 38 1 62
1.998430 1.717350 3.691850 77.868004 70.671509 0.000000 38 1 62
1.999910 1.716160 3.688710 78.372002 70.671509 0.000000 38 1 62
1.999730 1.717200 3.687220 78.875999 70.671509 0.000000 38 1 62
2.000000 1.717380 3.686330 79.379997 70.671509 0.000000 38 1 62
2.000060 1.718080 3.686910 79.884003 70.671509 0.000000 38 1 62
1.999790 1.717600 3.683710 80.388000 70.671509 0.000000 38 1 62
1.998920 1.715230 3.682150 80.891998 70.671509 0.000000 38 1 62
1.997900 1.714460 3.685720 81.396004 70.671509 0.000000 38 1 62
1.997880 1.714050 3.689520 81.900002 70.671509 0.000000 38 1 62
1.998410 1.711770 3.697960 82.403999 70.671509 0.000000 38 1 62
2.000230 1.709340 3.704420 82.907997 70.671509 0.000000 38 1 62
2.000930 1.708060 3.706020 83.412003 70.671509 0.000000 38 1 62
2.001830 1.706080 3.709300 83.916000 70.671509 0.000000 38 1 62
2.001220 1.705580 3.710870 84.419998 70.671509 0.000000 38 1 62
2.000240 1.705600 3.711530 84.924004 70.671509 0.000000 38 1 62
1.998740 1.705740 3.711740 85.428001 70.671509 0.000000 38 1 62
1.995770 1.708190 3.711570 85.931999 70.671509 0.000000 38 1 62
1.997030 1.706230 3.711310 86.435997 70.671509 0.000000 38 1 62
1.997020 1.705630 3.710640 86.940002 70.671509 0.000000 38 1 62
1.997660 1.705320 3.710250 87.444000 70.671509 0.000000 38 1 62
1.998920 1.702420 3.710050 87.947998 70.671509 0.000000 38 1 62
2.000250 1.700400 3.710960 88.452003 70.671509 0.000000 38 1 62
2.001070 1.697950 3.711870 88.956001 70.671509 0.000000 38 1 62
2.002440 1.693850 3.712430 89.459999 70.671509 0.000000 38 1 62
2.003700 1.691410 3.712210 89.963997 70.671509 0.000000 38 1 62
1.217260 2.609650 3.268450 90.468002 70.671509 0.000000 56 1 62
1.211600 2.606500 3.263510 90.972000 70.671509 0.000000 56 1 62
1.216390 2.599140 3.271810 91.475998 70.671509 0.000000 56 1 62
1.212880 2.597560 3.265630 91.980003 70.671509 0.000000 56 1 62
1.208910 2.596660 3.258970 92.484001 70.671509 0.000000 56 1 62
1.206530 2.596340 3.255130 92.987999 70.671509 0.000000 56 1 62
1.203820 2.595730 3.250790 93.491997 70.671509 0.000000 56 1 62
2.007740 1.710250 3.684470 93.996002 70.671509 0.000000 38 1 62
2.008980 1.702040 3.681250 94.500000 70.671509 0.000000 38 1 62
2.010180 1.700870 3.677790 95.003998 70.671509 0.000000 38 1 62
2.011240 1.700910 3.674810 95.508003 70.671509 0.000000 38 1 62
2.013370 1.696960 3.667420 96.012001 70.671509 0.000000 38 1 62
2.014820 1.693740 3.660570 96.515999 70.671509 0.000000 38 1 62
2.015160 1.692420 3.657460 97.020004 70.671509 0.000000 38 1 62
2.015660 1.689250 3.650580 97.524002 70.671509 0.000000 38 1 62
2.015680 1.687650 3.644790 98.028000 70.671509 0.000000 38 1 62
2.016210 1.685910 3.641980 98.531998 70.671509 0.000000 38 1 62
2.017180 1.682730 3.637030 99.036003 70.671509 0.000000 38 1 62
2.017580 1.681530 3.634490 99.540001 70.671509 0.000000 38 1 62
2.310870 1.506390 3.762640 0.252000 71.174507 0.000000 23 1 62
2.310830 1.505800 3.762640 0.756000 71.174507 0.000000 23 1 62
2.310630 1.505390 3.762230 1.260000 71.174507 0.000000 23 1 62
2.310540 1.505420 3.761980 1.764000 71.174507 0.000000 23 1 62
2.310060 1.505710 3.761780 2.268000 71.174507 0.000000 23 1 62
2.309600 1.506100 3.761800 2.772000 71.174507 0.000000 23 1 62
2.309510 1.506210 3.761740 3.276000 71.174507 0.000000 23 1 62
2.309350 1.506660 3.761480 3.780000 71.174507 0.000000 23 1 62
2.309300 1.507030 3.761380 4.284000 71.174507 0.000000 23 1 62
2.597400 1.827700 3.698320 4.788000 71.174507 0.000000 54 1 62
2.597270 1.827680 3.698520 5.292000 71.174507 0.000000 54 1 62
2.597200 1.827660 3.698650 5.796000 71.174507 0.000000 54 1 62
2.597240 1.827400 3.698640 6.300000 71.174507 0.000000 54 1 62
2.597450 1.827230 3.698460 6.804000 71.174507 0.000000 54 1 62
2.597510 1.827250 3.698440 7.308000 71.174507 0.000000 54 1 62
2.597590 1.827060 3.698590 7.812000 71.174507 0.000000 54 1 62
2.597660 1.826860 3.699030 8.316000 71.174507 0.000000 54 1 62
2.597730 1.826900 3.699200 8.820000 71.174507 0.000000 54 1 62
2.598150 1.827070 3.699590 9.324000 71.174507 0.000000 54 1 62
2.598320 1.827140 3.699650 9.828000 71.174507 0.000000 54 1 62
2.599150 1.826930 3.699910 10.332000 71.174507 0.000000 54 1 62
2.599820 1.826350 3.700260 10.836000 71.174507 0.000000 54 1 62
2.599930 1.826160 3.700390 11.340000 71.174507 0.000000 54 1 62
2.600290 1.826290 3.700340 11.844000 71.174507 0.000000 54 1 62
2.600510 1.826900 3.699700 12.348001 71.174507 0.000000 54 1 62
2.600550 1.827010 3.699390 12.852000 71.174507 0.000000 54 1 62
2.600740 1.827320 3.698280 13.356000 71.174507 0.000000 54 1 62
2.600820 1.827390 3.697950 13.860000 71.174507 0.000000 54 1 62
2.601160 1.827350 3.697170 14.364000 71.174507 0.000000 54 1 62
2.601290 1.827330 3.697130 14.868000 71.174507 0.000000 54 1 62
2.601240 1.827390 3.697270 15.372000 71.174507 0.000000 54 1 62
2.601000 1.827350 3.698420 15.876000 71.174507 0.000000 54 1 62
2.600600 1.827130 3.699870 16.380001 71.174507 0.000000 54 1 62
2.600450 1.827060 3.700200 16.884001 71.174507 0.000000 54 1 62
2.600420 1.827080 3.700760 17.388000 71.174507 0.000000 54 1 62
2.600790 1.827230 3.700800 17.892000 71.174507 0.000000 54 1 62
2.600900 1.827190 3.700790 18.396002 71.174507 0.000000 54 1 62
2.601120 1.827210 3.700940 18.900002 71.174507 0.000000 54 1 62
2.601150 1.827240 3.701040 19.404001 71.174507 0.000000 54 1 62
2.601510 1.827190 3.701160 19.908001 71.174507 0.000000 54 1 62
2.601760 1.826810 3.700890 20.412001 71.174507 0.000000 54 1 62
2.601730 1.826590 3.700710 20.916000 71.174507 0.000000 54 1 62
2.601930 1.826340 3.700240 21.420002 71.174507 0.000000 54 1 62
2.602350 1.826680 3.699710 21.924002 71.174507 0.000000 54 1 62
2.602480 1.826900 3.699510 22.428001 71.174507 0.000000 54 1 62
2.602890 1.827640 3.698870 22.932001 71.174507 0.000000 54 1 62
2.602970 1.827880 3.698720 23.436001 71.174507 0.000000 54 1 62
2.603590 1.828790 3.698210 23.940001 71.174507 0.000000 54 1 62
2.603820 1.829580 3.698330 24.444002 71.174507 0.000000 54 1 62
2.603740 1.829740 3.698550 24.948002 71.174507 0.000000 54 1 62
2.603580 1.830080 3.699490 25.452002 71.174507 0.000000 54 1 62
2.680340 1.400750 3.549710 25.956001 71.174507 0.000000 59 1 62
2.680070 1.400320 3.550440 26.460001 71.174507 0.000000 59 1 62
2.680720 1.398930 3.553150 26.964001 71.174507 0.000000 59 1 62
2.681060 1.398660 3.553700 27.468000 71.174507 0.000000 59 1 62
2.681920 1.397910 3.555690 27.972002 71.174507 0.000000 59 1 62
2.682240 1.397110 3.557630 28.476002 71.174507 0.000000 59 1 62
2.682210 1.396830 3.558140 28.980001 71.174507 0.000000 59 1 62
2.682220 1.395900 3.558420 29.484001 71.174507 0.000000 59 1 62
2.682430 1.395410 3.557390 29.988001 71.174507 0.000000 59 1 62
2.682470 1.395440 3.557000 30.492001 71.174507 0.000000 59 1 62
2.682390 1.395660 3.555780 30.996002 71.174507 0.000000 59 1 62
2.682200 1.396180 3.554090 31.500002 71.174507 0.000000 59 1 62
2.682220 1.396420 3.553490 32.004002 71.174507 0.000000 59 1 62
2.682670 1.397150 3.551910 32.507999 71.174507 0.000000 59 1 62
2.682950 1.397320 3.551660 33.012001 71.174507 0.000000 59 1 62
2.683290 1.398100 3.552050 33.515999 71.174507 0.000000 59 1 62
2.683070 1.398900 3.553480 34.020000 71.174507 0.000000 59 1 62
2.682920 1.399140 3.554010 34.523998 71.174507 0.000000 59 1 62
2.682490 1.399850 3.554230 35.028000 71.174507 0.000000 59 1 62
2.682090 1.400590 3.552470 35.531998 71.174507 0.000000 59 1 62
2.681890 1.400820 3.551610 36.035999 71.174507 0.000000 59 1 62
2.681620 1.401300 3.548000 36.540001 71.174507 0.000000 59 1 62
2.681640 1.401340 3.546790 37.043999 71.174507 0.000000 59 1 62
2.681660 1.401330 3.543290 37.548000 71.174507 0.000000 59 1 62
2.681860 1.401300 3.541540 38.051998 71.174507 0.000000 59 1 62
2.681980 1.401340 3.541360 38.556000 71.174507 0.000000 59 1 62
2.682180 1.401520 3.541940 39.060001 71.174507 0.000000 59 1 62
2.682000 1.401690 3.543430 39.563999 71.174507 0.000000 59 1 62
2.681830 1.401690 3.543920 40.068001 71.174507 0.000000 59 1 62
2.681360 1.401160 3.545340 40.571999 71.174507 0.000000 59 1 62
2.681270 1.400880 3.545660 41.076000 71.174507 0.000000 59 1 62
2.681340 1.400510 3.546290 41.579998 71.174507 0.000000 59 1 62
2.681610 1.400360 3.546420 42.084000 71.174507 0.000000 59 1 62
2.681660 1.400240 3.546440 42.588001 71.174507 0.000000 59 1 62
2.681600 1.399920 3.546510 43.091999 71.174507 0.000000 59 1 62
2.681460 1.399800 3.547030 43.596001 71.174507 0.000000 59 1 62
2.681400 1.399830 3.547380 44.099998 71.174507 0.000000 59 1 62
2.681160 1.400020 3.548650 44.604000 71.174507 0.000000 59 1 62
2.681010 1.400210 3.549690 45.107998 71.174507 0.000000 59 1 62
2.681090 1.400200 3.549790 45.612000 71.174507 0.000000 59 1 62
2.681410 1.400380 3.549750 46.116001 71.174507 0.000000 59 1 62
2.681530 1.400490 3.549620 46.619999 71.174507 0.000000 59 1 62
2.681520 1.400840 3.549450 47.124001 71.174507 0.000000 59 1 62
2.681540 1.401160 3.549150 47.627998 71.174507 0.000000 59 1 62
2.681650 1.401250 3.548930 48.132000 71.174507 0.000000 59 1 62
2.681620 1.401300 3.548240 48.636002 71.174507 0.000000 59 1 62
2.681450 1.400990 3.547770 49.139999 71.174507 0.000000 59 1 62
2.681470 1.400850 3.547740 49.644001 71.174507 0.000000 59 1 62
2.681700 1.400800 3.547710 50.147999 71.174507 0.000000 59 1 62
2.681780 1.401050 3.547750 50.652000 71.174507 0.000000 59 1 62
3.042800 1.212100 3.602280 51.155998 71.174507 0.000000 9 1 62
3.039840 1.212620 3.594490 51.660000 71.174507 0.000000 9 1 62
3.038810 1.213090 3.591740 52.164001 71.174507 0.000000 9 1 62
3.035170 1.215060 3.584650 52.667999 71.174507 0.000000 9 1 62
3.031400 1.217530 3.581250 53.172001 71.174507 0.000000 9 1 62
3.030410 1.218250 3.580950 53.675999 71.174507 0.000000 9 1 62
3.027180 1.220110 3.582000 54.180000 71.174507 0.000000 9 1 62
3.026280 1.220520 3.582850 54.683998 71.174507 0.000000 9 1 62
3.024050 1.220640 3.585460 55.188000 71.174507 0.000000 9 1 62
3.022880 1.219390 3.586810 55.692001 71.174507 0.000000 9 1 62
3.022710 1.218730 3.586870 56.195999 71.174507 0.000000 9 1 62
3.023000 1.216350 3.586280 56.700001 71.174507 0.000000 9 1 62
3.023410 1.214060 3.587200 57.203999 71.174507 0.000000 9 1 62
3.023270 1.213530 3.588140 57.708000 71.174507 0.000000 9 1 62
3.022840 1.212170 3.591930 58.211998 71.174507 0.000000 9 1 62
3.021210 1.210720 3.595480 58.716000 71.174507 0.000000 9 1 62
3.020480 1.210230 3.596180 59.220001 71.174507 0.000000 9 1 62
3.018000 1.208670 3.598170 59.723999 71.174507 0.000000 9 1 62
3.017480 1.208350 3.598540 60.228001 71.174507 0.000000 9 1 62
3.016050 1.206980 3.599180 60.731998 71.174507 0.000000 9 1 62
3.015250 1.206030 3.598270 61.236000 71.174507 0.000000 9 1 62
3.017280 1.208730 3.585860 61.740002 71.174507 0.000000 9 1 62
3.017220 1.208360 3.583840 62.243999 71.174507 0.000000 9 1 62
3.016870 1.207680 3.580410 62.748001 71.174507 0.000000 9 1 62
3.016240 1.206920 3.580030 63.251999 71.174507 0.000000 9 1 62
3.015460 1.205440 3.577680 63.756001 71.174507 0.000000 9 1 62
3.015320 1.204600 3.576230 64.260002 71.174507 0.000000 9 1 62
3.014310 1.202550 3.575120 64.764000 71.174507 0.000000 9 1 62
3.013380 1.199630 3.573200 65.267998 71.174507 0.000000 9 1 62
3.012950 1.198020 3.572460 65.772003 71.174507 0.000000 9 1 62
3.012620 1.194810 3.571150 66.276001 71.174507 0.000000 9 1 62
3.012510 1.190750 3.570070 66.779999 71.174507 0.000000 9 1 62
2.809460 2.812960 3.361260 67.283997 71.174507 0.000000 32 1 62
2.825500 2.818130 3.378550 67.788002 71.174507 0.000000 32 1 62
2.831990 2.820120 3.385430 68.292000 71.174507 0.000000 32 1 62
2.857850 2.826710 3.414730 68.795998 71.174507 0.000000 32 1 62
2.881030 2.831360 3.441580 69.300003 71.174507 0.000000 32 1 62
2.886850 2.832380 3.448320 69.804001 71.174507 0.000000 32 1 62
2.899260 2.833590 3.464100 70.307999 71.174507 0.000000 32 1 62
2.072440 2.057980 3.750000 70.811996 71.174507 0.000000 33 1 62
2.072640 2.057760 3.749680 71.316002 71.174507 0.000000 33 1 62
2.073010 2.057520 3.749870 71.820000 71.174507 0.000000 33 1 62
2.072700 2.057800 3.749770 72.323997 71.174507 0.000000 33 1 62
2.073040 2.057650 3.750100 72.828003 71.174507 0.000000 33 1 62
2.074150 2.057000 3.750570 73.332001 71.174507 0.000000 33 1 62
2.074640 2.056870 3.751280 73.835999 71.174507 0.000000 33 1 62
2.075610 2.055830 3.750450 74.339996 71.174507 0.000000 33 1 62
2.075850 2.055420 3.750670 74.844002 71.174507 0.000000 33 1 62
2.075510 2.055930 3.751390 75.348000 71.174507 0.000000 33 1 62
2.074810 2.055970 3.751730 75.851997 71.174507 0.000000 33 1 62
2.073060 2.055760 3.751550 76.356003 71.174507 0.000000 33 1 62
2.072770 2.055650 3.751330 76.860001 71.174507 0.000000 33 1 62
